node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
6732	GO:0035556	protein	biological_function	SRPK1	intracellular signal transduction
6733	GO:0035556	protein	biological_function	SRPK2	intracellular signal transduction
6788	GO:0035556	protein	biological_function	STK3	intracellular signal transduction
6789	GO:0035556	protein	biological_function	STK4	intracellular signal transduction
7049	GO:0035556	protein	biological_function	TGFBR3	intracellular signal transduction
7462	GO:0035556	protein	biological_function	LAT2	intracellular signal transduction
7857	GO:0035556	protein	biological_function	SCG2	intracellular signal transduction
8491	GO:0035556	protein	biological_function	MAP4K3	intracellular signal transduction
8569	GO:0035556	protein	biological_function	MKNK1	intracellular signal transduction
8986	GO:0035556	protein	biological_function	RPS6KA4	intracellular signal transduction
9252	GO:0035556	protein	biological_function	RPS6KA5	intracellular signal transduction
9262	GO:0035556	protein	biological_function	STK17B	intracellular signal transduction
9263	GO:0035556	protein	biological_function	STK17A	intracellular signal transduction
9448	GO:0035556	protein	biological_function	MAP4K4	intracellular signal transduction
9467	GO:0035556	protein	biological_function	SH3BP5	intracellular signal transduction
9874	GO:0035556	protein	biological_function	TLK1	intracellular signal transduction
9943	GO:0035556	protein	biological_function	OXSR1	intracellular signal transduction
10392	GO:0035556	protein	biological_function	NOD1	intracellular signal transduction
10564	GO:0035556	protein	biological_function	ARFGEF2	intracellular signal transduction
10603	GO:0035556	protein	biological_function	SH2B2	intracellular signal transduction
11011	GO:0035556	protein	biological_function	TLK2	intracellular signal transduction
11183	GO:0035556	protein	biological_function	MAP4K5	intracellular signal transduction
11184	GO:0035556	protein	biological_function	MAP4K1	intracellular signal transduction
11329	GO:0035556	protein	biological_function	STK38	intracellular signal transduction
22858	GO:0035556	protein	biological_function	ICK	intracellular signal transduction
23012	GO:0035556	protein	biological_function	STK38L	intracellular signal transduction
23043	GO:0035556	protein	biological_function	TNIK	intracellular signal transduction
23235	GO:0035556	protein	biological_function	SIK2	intracellular signal transduction
23604	GO:0035556	protein	biological_function	DAPK2	intracellular signal transduction
25865	GO:0035556	protein	biological_function	PRKD2	intracellular signal transduction
26524	GO:0035556	protein	biological_function	LATS2	intracellular signal transduction
27040	GO:0035556	protein	biological_function		intracellular signal transduction
27347	GO:0035556	protein	biological_function	STK39	intracellular signal transduction
29760	GO:0035556	protein	biological_function	BLNK	intracellular signal transduction
51291	GO:0035556	protein	biological_function	GMIP	intracellular signal transduction
51422	GO:0035556	protein	biological_function	PRKAG2	intracellular signal transduction
51719	GO:0035556	protein	biological_function	CAB39	intracellular signal transduction
51776	GO:0035556	protein	biological_function	MAP3K20	intracellular signal transduction
54900	GO:0035556	protein	biological_function	LAX1	intracellular signal transduction
55824	GO:0035556	protein	biological_function	PAG1	intracellular signal transduction
64127	GO:0035556	protein	biological_function	NOD2	intracellular signal transduction
65018	GO:0035556	protein	biological_function	PINK1	intracellular signal transduction
65125	GO:0035556	protein	biological_function	WNK1	intracellular signal transduction
79858	GO:0035556	protein	biological_function	NEK11	intracellular signal transduction
83903	GO:0035556	protein	biological_function	HASPIN	intracellular signal transduction
116449	GO:0035556	protein	biological_function	CLNK	intracellular signal transduction
150094	GO:0035556	protein	biological_function	SIK1	intracellular signal transduction
150372	GO:0035556	protein	biological_function	NFAM1	intracellular signal transduction
27347	GO:0023014	protein	biological_function	STK39	signal transduction by protein phosphorylation
51266	GO:0023014	protein	biological_function	CLEC1B	signal transduction by protein phosphorylation
51719	GO:0023014	protein	biological_function	CAB39	signal transduction by protein phosphorylation
6839	GO:0000183	protein	biological_function	SUV39H1	chromatin silencing at rDNA
23378	GO:0000183	protein	biological_function	RRP8	chromatin silencing at rDNA
23411	GO:0000183	protein	biological_function	SIRT1	chromatin silencing at rDNA
57673	GO:0000183	protein	biological_function	BEND3	chromatin silencing at rDNA
3646	GO:0000184	protein	biological_function	EIF3E	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
4116	GO:0000184	protein	biological_function	MAGOH	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
4686	GO:0000184	protein	biological_function	NCBP1	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
5976	GO:0000184	protein	biological_function	UPF1	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
9775	GO:0000184	protein	biological_function	EIF4A3	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
9811	GO:0000184	protein	biological_function	CTIF	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
9939	GO:0000184	protein	biological_function	RBM8A	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
10921	GO:0000184	protein	biological_function	RNPS1	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
22916	GO:0000184	protein	biological_function	NCBP2	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
23049	GO:0000184	protein	biological_function	SMG1	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
23293	GO:0000184	protein	biological_function	SMG6	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
26019	GO:0000184	protein	biological_function	UPF2	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
55110	GO:0000184	protein	biological_function	MAGOHB	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
55181	GO:0000184	protein	biological_function	SMG8	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
55629	GO:0000184	protein	biological_function	PNRC2	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
56006	GO:0000184	protein	biological_function	SMG9	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
65109	GO:0000184	protein	biological_function	UPF3B	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
84305	GO:0000184	protein	biological_function	PYM1	nuclear-transcribed mRNA catabolic process, nonsense-mediated decay
1655	GO:0000956	protein	biological_function	DDX5	nuclear-transcribed mRNA catabolic process
5393	GO:0000956	protein	biological_function	EXOSC9	nuclear-transcribed mRNA catabolic process
5394	GO:0000956	protein	biological_function	EXOSC10	nuclear-transcribed mRNA catabolic process
5976	GO:0000956	protein	biological_function	UPF1	nuclear-transcribed mRNA catabolic process
9704	GO:0000956	protein	biological_function	DHX34	nuclear-transcribed mRNA catabolic process
9967	GO:0000956	protein	biological_function	THRAP3	nuclear-transcribed mRNA catabolic process
26523	GO:0000956	protein	biological_function	AGO1	nuclear-transcribed mRNA catabolic process
51594	GO:0000956	protein	biological_function	NBAS	nuclear-transcribed mRNA catabolic process
54464	GO:0000956	protein	biological_function	XRN1	nuclear-transcribed mRNA catabolic process
54512	GO:0000956	protein	biological_function	EXOSC4	nuclear-transcribed mRNA catabolic process
1647	GO:0000185	protein	biological_function	GADD45A	activation of MAPKKK activity
4616	GO:0000185	protein	biological_function	GADD45B	activation of MAPKKK activity
7124	GO:0000185	protein	biological_function	TNF	activation of MAPKKK activity
10912	GO:0000185	protein	biological_function	GADD45G	activation of MAPKKK activity
84231	GO:0000185	protein	biological_function	TRAF7	activation of MAPKKK activity
153090	GO:0000185	protein	biological_function	DAB2IP	activation of MAPKKK activity
150	GO:0032147	protein	biological_function	ADRA2A	activation of protein kinase activity
796	GO:0032147	protein	biological_function	CALCA	activation of protein kinase activity
1894	GO:0032147	protein	biological_function	ECT2	activation of protein kinase activity
2013	GO:0032147	protein	biological_function	EMP2	activation of protein kinase activity
3643	GO:0032147	protein	biological_function	INSR	activation of protein kinase activity
3690	GO:0032147	protein	biological_function	ITGB3	activation of protein kinase activity
5155	GO:0032147	protein	biological_function	PDGFB	activation of protein kinase activity
5580	GO:0032147	protein	biological_function	PRKCD	activation of protein kinase activity
7042	GO:0032147	protein	biological_function	TGFB2	activation of protein kinase activity
7189	GO:0032147	protein	biological_function	TRAF6	activation of protein kinase activity
7422	GO:0032147	protein	biological_function	VEGFA	activation of protein kinase activity
8312	GO:0032147	protein	biological_function	AXIN1	activation of protein kinase activity
9928	GO:0032147	protein	biological_function	KIF14	activation of protein kinase activity
10040	GO:0032147	protein	biological_function	TOM1L1	activation of protein kinase activity
11035	GO:0032147	protein	biological_function	RIPK3	activation of protein kinase activity
22974	GO:0032147	protein	biological_function	TPX2	activation of protein kinase activity
55437	GO:0032147	protein	biological_function	STRADB	activation of protein kinase activity
63967	GO:0032147	protein	biological_function	CLSPN	activation of protein kinase activity
92335	GO:0032147	protein	biological_function	STRADA	activation of protein kinase activity
150	GO:0043406	protein	biological_function	ADRA2A	positive regulation of MAP kinase activity
958	GO:0043406	protein	biological_function	CD40	positive regulation of MAP kinase activity
1906	GO:0043406	protein	biological_function	EDN1	positive regulation of MAP kinase activity
1908	GO:0043406	protein	biological_function	EDN3	positive regulation of MAP kinase activity
1950	GO:0043406	protein	biological_function	EGF	positive regulation of MAP kinase activity
1956	GO:0043406	protein	biological_function	EGFR	positive regulation of MAP kinase activity
2064	GO:0043406	protein	biological_function	ERBB2	positive regulation of MAP kinase activity
2146	GO:0043406	protein	biological_function	EZH2	positive regulation of MAP kinase activity
2246	GO:0043406	protein	biological_function	FGF1	positive regulation of MAP kinase activity
2247	GO:0043406	protein	biological_function	FGF2	positive regulation of MAP kinase activity
2260	GO:0043406	protein	biological_function	FGFR1	positive regulation of MAP kinase activity
2321	GO:0043406	protein	biological_function	FLT1	positive regulation of MAP kinase activity
3265	GO:0043406	protein	biological_function	HRAS	positive regulation of MAP kinase activity
3357	GO:0043406	protein	biological_function	HTR2B	positive regulation of MAP kinase activity
4486	GO:0043406	protein	biological_function	MST1R	positive regulation of MAP kinase activity
5154	GO:0043406	protein	biological_function	PDGFA	positive regulation of MAP kinase activity
5155	GO:0043406	protein	biological_function	PDGFB	positive regulation of MAP kinase activity
5294	GO:0043406	protein	biological_function	PIK3CG	positive regulation of MAP kinase activity
6091	GO:0043406	protein	biological_function	ROBO1	positive regulation of MAP kinase activity
7040	GO:0043406	protein	biological_function	TGFB1	positive regulation of MAP kinase activity
7124	GO:0043406	protein	biological_function	TNF	positive regulation of MAP kinase activity
7164	GO:0043406	protein	biological_function		positive regulation of MAP kinase activity
7422	GO:0043406	protein	biological_function	VEGFA	positive regulation of MAP kinase activity
8600	GO:0043406	protein	biological_function		positive regulation of MAP kinase activity
8817	GO:0043406	protein	biological_function	FGF18	positive regulation of MAP kinase activity
10125	GO:0043406	protein	biological_function	RASGRP1	positive regulation of MAP kinase activity
11235	GO:0043406	protein	biological_function	PDCD10	positive regulation of MAP kinase activity
152110	GO:0043406	protein	biological_function	NEK10	positive regulation of MAP kinase activity
100133941	GO:0043406	protein	biological_function	CD24	positive regulation of MAP kinase activity
652	GO:0000186	protein	biological_function	BMP4	activation of MAPKK activity
4216	GO:0000186	protein	biological_function	MAP3K4	activation of MAPKK activity
4217	GO:0000186	protein	biological_function	MAP3K5	activation of MAPKK activity
5610	GO:0000186	protein	biological_function	EIF2AK2	activation of MAPKK activity
5894	GO:0000186	protein	biological_function	RAF1	activation of MAPKK activity
6885	GO:0000186	protein	biological_function	MAP3K7	activation of MAPKK activity
7046	GO:0000186	protein	biological_function	TGFBR1	activation of MAPKK activity
8754	GO:0000186	protein	biological_function	ADAM9	activation of MAPKK activity
9175	GO:0000186	protein	biological_function	MAP3K13	activation of MAPKK activity
9344	GO:0000186	protein	biological_function	TAOK2	activation of MAPKK activity
120892	GO:0000186	protein	biological_function	LRRK2	activation of MAPKK activity
650	GO:0000187	protein	biological_function	BMP2	activation of MAPK activity
975	GO:0000187	protein	biological_function	CD81	activation of MAPK activity
1139	GO:0000187	protein	biological_function	CHRNA7	activation of MAPK activity
1815	GO:0000187	protein	biological_function	DRD4	activation of MAPK activity
2246	GO:0000187	protein	biological_function	FGF1	activation of MAPK activity
2255	GO:0000187	protein	biological_function	FGF10	activation of MAPK activity
2914	GO:0000187	protein	biological_function	GRM4	activation of MAPK activity
3084	GO:0000187	protein	biological_function	NRG1	activation of MAPK activity
3479	GO:0000187	protein	biological_function	IGF1	activation of MAPK activity
3553	GO:0000187	protein	biological_function	IL1B	activation of MAPK activity
3643	GO:0000187	protein	biological_function	INSR	activation of MAPK activity
3735	GO:0000187	protein	biological_function	KARS	activation of MAPK activity
3815	GO:0000187	protein	biological_function	KIT	activation of MAPK activity
4296	GO:0000187	protein	biological_function	MAP3K11	activation of MAPK activity
4908	GO:0000187	protein	biological_function	NTF3	activation of MAPK activity
4916	GO:0000187	protein	biological_function	NTRK3	activation of MAPK activity
5604	GO:0000187	protein	biological_function	MAP2K1	activation of MAPK activity
6288	GO:0000187	protein	biological_function	SAA1	activation of MAPK activity
6464	GO:0000187	protein	biological_function	SHC1	activation of MAPK activity
6885	GO:0000187	protein	biological_function	MAP3K7	activation of MAPK activity
6997	GO:0000187	protein	biological_function	TDGF1	activation of MAPK activity
7039	GO:0000187	protein	biological_function	TGFA	activation of MAPK activity
7057	GO:0000187	protein	biological_function	THBS1	activation of MAPK activity
7124	GO:0000187	protein	biological_function	TNF	activation of MAPK activity
7474	GO:0000187	protein	biological_function	WNT5A	activation of MAPK activity
8567	GO:0000187	protein	biological_function	MADD	activation of MAPK activity
10961	GO:0000187	protein	biological_function	ERP29	activation of MAPK activity
27347	GO:0000187	protein	biological_function	STK39	activation of MAPK activity
51196	GO:0000187	protein	biological_function	PLCE1	activation of MAPK activity
51738	GO:0000187	protein	biological_function	GHRL	activation of MAPK activity
55765	GO:0000187	protein	biological_function	INAVA	activation of MAPK activity
120892	GO:0000187	protein	biological_function	LRRK2	activation of MAPK activity
1845	GO:0000188	protein	biological_function	DUSP3	inactivation of MAPK activity
1846	GO:0000188	protein	biological_function	DUSP4	inactivation of MAPK activity
1848	GO:0000188	protein	biological_function	DUSP6	inactivation of MAPK activity
11221	GO:0000188	protein	biological_function	DUSP10	inactivation of MAPK activity
54900	GO:0000188	protein	biological_function	LAX1	inactivation of MAPK activity
348	GO:0043407	protein	biological_function	APOE	negative regulation of MAP kinase activity
652	GO:0043407	protein	biological_function	BMP4	negative regulation of MAP kinase activity
655	GO:0043407	protein	biological_function	BMP7	negative regulation of MAP kinase activity
859	GO:0043407	protein	biological_function	CAV3	negative regulation of MAP kinase activity
1843	GO:0043407	protein	biological_function	DUSP1	negative regulation of MAP kinase activity
1849	GO:0043407	protein	biological_function	DUSP7	negative regulation of MAP kinase activity
2629	GO:0043407	protein	biological_function	GBA	negative regulation of MAP kinase activity
2950	GO:0043407	protein	biological_function	GSTP1	negative regulation of MAP kinase activity
5580	GO:0043407	protein	biological_function	PRKCD	negative regulation of MAP kinase activity
5770	GO:0043407	protein	biological_function	PTPN1	negative regulation of MAP kinase activity
5795	GO:0043407	protein	biological_function	PTPRJ	negative regulation of MAP kinase activity
6609	GO:0043407	protein	biological_function	SMPD1	negative regulation of MAP kinase activity
7345	GO:0043407	protein	biological_function	UCHL1	negative regulation of MAP kinase activity
8692	GO:0043407	protein	biological_function	HYAL2	negative regulation of MAP kinase activity
11213	GO:0043407	protein	biological_function	IRAK3	negative regulation of MAP kinase activity
11314	GO:0043407	protein	biological_function	CD300A	negative regulation of MAP kinase activity
11329	GO:0043407	protein	biological_function	STK38	negative regulation of MAP kinase activity
23624	GO:0043407	protein	biological_function	CBLC	negative regulation of MAP kinase activity
51763	GO:0043407	protein	biological_function	INPP5K	negative regulation of MAP kinase activity
80279	GO:0043407	protein	biological_function	CDK5RAP3	negative regulation of MAP kinase activity
152559	GO:0043407	protein	biological_function	PAQR3	negative regulation of MAP kinase activity
153090	GO:0043407	protein	biological_function	DAB2IP	negative regulation of MAP kinase activity
7175	GO:0000189	protein	biological_function	TPR	MAPK import into nucleus
267	GO:0000209	protein	biological_function	AMFR	protein polyubiquitination
329	GO:0000209	protein	biological_function	BIRC2	protein polyubiquitination
596	GO:0000209	protein	biological_function	BCL2	protein polyubiquitination
865	GO:0000209	protein	biological_function	CBFB	protein polyubiquitination
997	GO:0000209	protein	biological_function	CDC34	protein polyubiquitination
1161	GO:0000209	protein	biological_function	ERCC8	protein polyubiquitination
1643	GO:0000209	protein	biological_function	DDB2	protein polyubiquitination
5071	GO:0000209	protein	biological_function	PRKN	protein polyubiquitination
6737	GO:0000209	protein	biological_function	TRIM21	protein polyubiquitination
6872	GO:0000209	protein	biological_function	TAF1	protein polyubiquitination
7189	GO:0000209	protein	biological_function	TRAF6	protein polyubiquitination
7320	GO:0000209	protein	biological_function	UBE2B	protein polyubiquitination
7321	GO:0000209	protein	biological_function	UBE2D1	protein polyubiquitination
7322	GO:0000209	protein	biological_function	UBE2D2	protein polyubiquitination
7323	GO:0000209	protein	biological_function	UBE2D3	protein polyubiquitination
7324	GO:0000209	protein	biological_function	UBE2E1	protein polyubiquitination
7332	GO:0000209	protein	biological_function	UBE2L3	protein polyubiquitination
8452	GO:0000209	protein	biological_function	CUL3	protein polyubiquitination
8658	GO:0000209	protein	biological_function	TNKS	protein polyubiquitination
8945	GO:0000209	protein	biological_function	BTRC	protein polyubiquitination
9666	GO:0000209	protein	biological_function	DZIP3	protein polyubiquitination
9690	GO:0000209	protein	biological_function	UBE3C	protein polyubiquitination
10075	GO:0000209	protein	biological_function	HUWE1	protein polyubiquitination
10193	GO:0000209	protein	biological_function	RNF41	protein polyubiquitination
10210	GO:0000209	protein	biological_function	TOPORS	protein polyubiquitination
10273	GO:0000209	protein	biological_function	STUB1	protein polyubiquitination
10425	GO:0000209	protein	biological_function	ARIH2	protein polyubiquitination
10616	GO:0000209	protein	biological_function	RBCK1	protein polyubiquitination
22954	GO:0000209	protein	biological_function	TRIM32	protein polyubiquitination
23291	GO:0000209	protein	biological_function	FBXW11	protein polyubiquitination
23328	GO:0000209	protein	biological_function	SASH1	protein polyubiquitination
23608	GO:0000209	protein	biological_function	MKRN1	protein polyubiquitination
23623	GO:0000209	protein	biological_function	RUSC1	protein polyubiquitination
23759	GO:0000209	protein	biological_function	PPIL2	protein polyubiquitination
26001	GO:0000209	protein	biological_function	RNF167	protein polyubiquitination
26272	GO:0000209	protein	biological_function	FBXO4	protein polyubiquitination
27339	GO:0000209	protein	biological_function	PRPF19	protein polyubiquitination
51283	GO:0000209	protein	biological_function	BFAR	protein polyubiquitination
51366	GO:0000209	protein	biological_function	UBR5	protein polyubiquitination
51514	GO:0000209	protein	biological_function	DTL	protein polyubiquitination
54542	GO:0000209	protein	biological_function	RC3H2	protein polyubiquitination
54708	GO:0000209	protein	biological_function	MARCH5	protein polyubiquitination
54941	GO:0000209	protein	biological_function	RNF125	protein polyubiquitination
55072	GO:0000209	protein	biological_function	RNF31	protein polyubiquitination
55743	GO:0000209	protein	biological_function	CHFR	protein polyubiquitination
56254	GO:0000209	protein	biological_function	RNF20	protein polyubiquitination
57154	GO:0000209	protein	biological_function	SMURF1	protein polyubiquitination
57542	GO:0000209	protein	biological_function	KLHL42	protein polyubiquitination
80351	GO:0000209	protein	biological_function	TNKS2	protein polyubiquitination
90025	GO:0000209	protein	biological_function	UBE3D	protein polyubiquitination
90678	GO:0000209	protein	biological_function	LRSAM1	protein polyubiquitination
92305	GO:0000209	protein	biological_function	TMEM129	protein polyubiquitination
138065	GO:0000209	protein	biological_function	RNF183	protein polyubiquitination
220972	GO:0000209	protein	biological_function	MARCH8	protein polyubiquitination
257218	GO:0000209	protein	biological_function	SHPRH	protein polyubiquitination
378884	GO:0000209	protein	biological_function	NHLRC1	protein polyubiquitination
373	GO:0016567	protein	biological_function	TRIM23	protein ubiquitination
408	GO:0016567	protein	biological_function	ARRB1	protein ubiquitination
409	GO:0016567	protein	biological_function	ARRB2	protein ubiquitination
672	GO:0016567	protein	biological_function	BRCA1	protein ubiquitination
899	GO:0016567	protein	biological_function	CCNF	protein ubiquitination
997	GO:0016567	protein	biological_function	CDC34	protein ubiquitination
1642	GO:0016567	protein	biological_function	DDB1	protein ubiquitination
4193	GO:0016567	protein	biological_function	MDM2	protein ubiquitination
4734	GO:0016567	protein	biological_function	NEDD4	protein ubiquitination
4780	GO:0016567	protein	biological_function	NFE2L2	protein ubiquitination
5071	GO:0016567	protein	biological_function	PRKN	protein ubiquitination
5347	GO:0016567	protein	biological_function	PLK1	protein ubiquitination
6500	GO:0016567	protein	biological_function	SKP1	protein ubiquitination
6737	GO:0016567	protein	biological_function	TRIM21	protein ubiquitination
7126	GO:0016567	protein	biological_function	TNFAIP1	protein ubiquitination
7320	GO:0016567	protein	biological_function	UBE2B	protein ubiquitination
7322	GO:0016567	protein	biological_function	UBE2D2	protein ubiquitination
7323	GO:0016567	protein	biological_function	UBE2D3	protein ubiquitination
7324	GO:0016567	protein	biological_function	UBE2E1	protein ubiquitination
7332	GO:0016567	protein	biological_function	UBE2L3	protein ubiquitination
7334	GO:0016567	protein	biological_function	UBE2N	protein ubiquitination
7415	GO:0016567	protein	biological_function	VCP	protein ubiquitination
7428	GO:0016567	protein	biological_function	VHL	protein ubiquitination
7844	GO:0016567	protein	biological_function	RNF103	protein ubiquitination
8139	GO:0016567	protein	biological_function	GAN	protein ubiquitination
8315	GO:0016567	protein	biological_function	BRAP	protein ubiquitination
8450	GO:0016567	protein	biological_function	CUL4B	protein ubiquitination
8451	GO:0016567	protein	biological_function	CUL4A	protein ubiquitination
8452	GO:0016567	protein	biological_function	CUL3	protein ubiquitination
8454	GO:0016567	protein	biological_function	CUL1	protein ubiquitination
8507	GO:0016567	protein	biological_function	ENC1	protein ubiquitination
8805	GO:0016567	protein	biological_function	TRIM24	protein ubiquitination
8924	GO:0016567	protein	biological_function	HERC2	protein ubiquitination
8945	GO:0016567	protein	biological_function	BTRC	protein ubiquitination
9817	GO:0016567	protein	biological_function	KEAP1	protein ubiquitination
9820	GO:0016567	protein	biological_function	CUL7	protein ubiquitination
9867	GO:0016567	protein	biological_function	PJA2	protein ubiquitination
9903	GO:0016567	protein	biological_function	KLHL21	protein ubiquitination
9978	GO:0016567	protein	biological_function	RBX1	protein ubiquitination
10273	GO:0016567	protein	biological_function	STUB1	protein ubiquitination
10324	GO:0016567	protein	biological_function	KLHL41	protein ubiquitination
10399	GO:0016567	protein	biological_function	RACK1	protein ubiquitination
10425	GO:0016567	protein	biological_function	ARIH2	protein ubiquitination
10537	GO:0016567	protein	biological_function	UBD	protein ubiquitination
10956	GO:0016567	protein	biological_function	OS9	protein ubiquitination
11060	GO:0016567	protein	biological_function	WWP2	protein ubiquitination
11065	GO:0016567	protein	biological_function	UBE2C	protein ubiquitination
11236	GO:0016567	protein	biological_function	RNF139	protein ubiquitination
22954	GO:0016567	protein	biological_function	TRIM32	protein ubiquitination
23113	GO:0016567	protein	biological_function	CUL9	protein ubiquitination
23291	GO:0016567	protein	biological_function	FBXW11	protein ubiquitination
23327	GO:0016567	protein	biological_function	NEDD4L	protein ubiquitination
23411	GO:0016567	protein	biological_function	SIRT1	protein ubiquitination
23624	GO:0016567	protein	biological_function	CBLC	protein ubiquitination
25793	GO:0016567	protein	biological_function	FBXO7	protein ubiquitination
25820	GO:0016567	protein	biological_function	ARIH1	protein ubiquitination
25827	GO:0016567	protein	biological_function	FBXL2	protein ubiquitination
25898	GO:0016567	protein	biological_function	RCHY1	protein ubiquitination
26133	GO:0016567	protein	biological_function	TRPC4AP	protein ubiquitination
26234	GO:0016567	protein	biological_function	FBXL5	protein ubiquitination
26249	GO:0016567	protein	biological_function	KLHL3	protein ubiquitination
26259	GO:0016567	protein	biological_function	FBXW8	protein ubiquitination
26268	GO:0016567	protein	biological_function	FBXO9	protein ubiquitination
26272	GO:0016567	protein	biological_function	FBXO4	protein ubiquitination
27252	GO:0016567	protein	biological_function	KLHL20	protein ubiquitination
29116	GO:0016567	protein	biological_function	MYLIP	protein ubiquitination
51185	GO:0016567	protein	biological_function	CRBN	protein ubiquitination
51257	GO:0016567	protein	biological_function	MARCH2	protein ubiquitination
51444	GO:0016567	protein	biological_function	RNF138	protein ubiquitination
51529	GO:0016567	protein	biological_function	ANAPC11	protein ubiquitination
51592	GO:0016567	protein	biological_function	TRIM33	protein ubiquitination
51619	GO:0016567	protein	biological_function	UBE2D4	protein ubiquitination
51665	GO:0016567	protein	biological_function	ASB1	protein ubiquitination
51667	GO:0016567	protein	biological_function	NUB1	protein ubiquitination
51676	GO:0016567	protein	biological_function	ASB2	protein ubiquitination
54461	GO:0016567	protein	biological_function	FBXW5	protein ubiquitination
54778	GO:0016567	protein	biological_function	RNF111	protein ubiquitination
54800	GO:0016567	protein	biological_function	KLHL24	protein ubiquitination
54894	GO:0016567	protein	biological_function	RNF43	protein ubiquitination
55159	GO:0016567	protein	biological_function	RFWD3	protein ubiquitination
55236	GO:0016567	protein	biological_function	UBA6	protein ubiquitination
55294	GO:0016567	protein	biological_function	FBXW7	protein ubiquitination
55832	GO:0016567	protein	biological_function	CAND1	protein ubiquitination
55958	GO:0016567	protein	biological_function	KLHL9	protein ubiquitination
55975	GO:0016567	protein	biological_function	KLHL7	protein ubiquitination
57092	GO:0016567	protein	biological_function	PCNP	protein ubiquitination
57154	GO:0016567	protein	biological_function	SMURF1	protein ubiquitination
57531	GO:0016567	protein	biological_function	HACE1	protein ubiquitination
57563	GO:0016567	protein	biological_function	KLHL8	protein ubiquitination
57654	GO:0016567	protein	biological_function	UVSSA	protein ubiquitination
57674	GO:0016567	protein	biological_function	RNF213	protein ubiquitination
64410	GO:0016567	protein	biological_function	KLHL25	protein ubiquitination
64422	GO:0016567	protein	biological_function	ATG3	protein ubiquitination
65018	GO:0016567	protein	biological_function	PINK1	protein ubiquitination
79102	GO:0016567	protein	biological_function	RNF26	protein ubiquitination
79176	GO:0016567	protein	biological_function	FBXL15	protein ubiquitination
79444	GO:0016567	protein	biological_function	BIRC7	protein ubiquitination
79594	GO:0016567	protein	biological_function	MUL1	protein ubiquitination
80196	GO:0016567	protein	biological_function	RNF34	protein ubiquitination
83737	GO:0016567	protein	biological_function	ITCH	protein ubiquitination
84133	GO:0016567	protein	biological_function	ZNRF3	protein ubiquitination
84231	GO:0016567	protein	biological_function	TRAF7	protein ubiquitination
84282	GO:0016567	protein	biological_function	RNF135	protein ubiquitination
84447	GO:0016567	protein	biological_function	SYVN1	protein ubiquitination
84893	GO:0016567	protein	biological_function	FBH1	protein ubiquitination
90293	GO:0016567	protein	biological_function	KLHL13	protein ubiquitination
90379	GO:0016567	protein	biological_function	DCAF15	protein ubiquitination
90850	GO:0016567	protein	biological_function	ZNF598	protein ubiquitination
92714	GO:0016567	protein	biological_function	ARRDC1	protein ubiquitination
114907	GO:0016567	protein	biological_function	FBXO32	protein ubiquitination
115426	GO:0016567	protein	biological_function	UHRF2	protein ubiquitination
119504	GO:0016567	protein	biological_function	ANAPC16	protein ubiquitination
140462	GO:0016567	protein	biological_function	ASB9	protein ubiquitination
142689	GO:0016567	protein	biological_function	ASB12	protein ubiquitination
152006	GO:0016567	protein	biological_function	RNF38	protein ubiquitination
165918	GO:0016567	protein	biological_function	RNF168	protein ubiquitination
200933	GO:0016567	protein	biological_function	FBXO45	protein ubiquitination
221687	GO:0016567	protein	biological_function	RNF182	protein ubiquitination
253980	GO:0016567	protein	biological_function	KCTD13	protein ubiquitination
1107	GO:0007051	protein	biological_function	CHD3	spindle organization
3832	GO:0007051	protein	biological_function	KIF11	spindle organization
6790	GO:0007051	protein	biological_function	AURKA	spindle organization
9212	GO:0007051	protein	biological_function	AURKB	spindle organization
9793	GO:0007051	protein	biological_function	CKAP5	spindle organization
10615	GO:0007051	protein	biological_function	SPAG5	spindle organization
10636	GO:0007051	protein	biological_function	RGS14	spindle organization
28989	GO:0007051	protein	biological_function	NTMT1	spindle organization
55521	GO:0007051	protein	biological_function	TRIM36	spindle organization
55722	GO:0007051	protein	biological_function	CEP72	spindle organization
55857	GO:0007051	protein	biological_function	KIZ	spindle organization
79000	GO:0007051	protein	biological_function	AUNIP	spindle organization
90417	GO:0007051	protein	biological_function	KNSTRN	spindle organization
259266	GO:0007051	protein	biological_function	ASPM	spindle organization
2241	GO:0000226	protein	biological_function	FER	microtubule cytoskeleton organization
