node_1	node_2	node_1_type	node_2_type	node_1_name	node_2_name
DB00508	1813	drug	protein	triflupromazine	DRD2
DB08922	1813	drug	protein	perospirone	DRD2
DB01618	1813	drug	protein	molindone	DRD2
DB00458	1813	drug	protein	imipramine	DRD2
DB00450	1813	drug	protein	droperidol	DRD2
DB00334	1813	drug	protein	olanzapine	DRD2
DB00875	1813	drug	protein	flupentixol	DRD2
DB06684	1813	drug	protein	vilazodone	DRD2
DB00734	1813	drug	protein	risperidone	DRD2
DB00623	1813	drug	protein	fluphenazine	DRD2
DB01235	1813	drug	protein	levodopa	DRD2
DB00543	1813	drug	protein	amoxapine	DRD2
DB06148	1813	drug	protein	mianserin	DRD2
DB00805	1813	drug	protein	minaprine	DRD2
DB01184	1813	drug	protein	domperidone	DRD2
DB00420	1813	drug	protein	promazine	DRD2
DB00502	1813	drug	protein	haloperidol	DRD2
DB00831	1813	drug	protein	trifluoperazine	DRD2
DB01239	1813	drug	protein	chlorprothixene	DRD2
DB00540	1813	drug	protein	nortriptyline	DRD2
DB01043	1813	drug	protein	memantine	DRD2
DB00182	1813	drug	protein	Amphetamine	DRD2
DB12478	1813	drug	protein	piribedil	DRD2
DB00988	1813	drug	protein	dopamine	DRD2
DB01392	1813	drug	protein	yohimbine	DRD2
DB00555	1813	drug	protein	lamotrigine	DRD2
DB01100	1813	drug	protein	pimozide	DRD2
DB01621	1813	drug	protein	Pipotiazine	DRD2
DB00408	1813	drug	protein	loxapine	DRD2
haloperidol-decanoate	1813	drug	protein		DRD2
DB01200	1813	drug	protein	bromocriptine	DRD2
DB01403	1813	drug	protein	levomepromazine	DRD2
DB01224	1813	drug	protein	quetiapine	DRD2
DB06016	1813	drug	protein	cariprazine	DRD2
DB01142	1813	drug	protein	doxepin	DRD2
DB01186	1813	drug	protein	Pergolide	DRD2
DB01233	1813	drug	protein	metoclopramide	DRD2
DB01622	1813	drug	protein	thioproperazine	DRD2
DB00662	1813	drug	protein	trimethobenzamide	DRD2
DB06288	1813	drug	protein	amisulpride	DRD2
DB00248	1813	drug	protein	cabergoline	DRD2
DB12401	1813	drug	protein	bromperidol	DRD2
DB09225	1813	drug	protein	zotepine	DRD2
DB00679	1813	drug	protein	Thioridazine	DRD2
DB09286	1813	drug	protein	pipamperone	DRD2
DB06216	1813	drug	protein	asenapine	DRD2
DB00246	1813	drug	protein	ziprasidone	DRD2
DB00714	1813	drug	protein	Apomorphine	DRD2
r(-)-apomorphine	1813	drug	protein		DRD2
nemonapride	1813	drug	protein		DRD2
DB04946	1813	drug	protein	iloperidone	DRD2
DB01069	1813	drug	protein	promethazine	DRD2
DB00915	1813	drug	protein	amantadine	DRD2
DB01623	1813	drug	protein	thiothixene	DRD2
DB09018	1813	drug	protein	bromopride	DRD2
DB06144	1813	drug	protein	Sertindole	DRD2
DB04924	1813	drug	protein	itopride	DRD2
DB04844	1813	drug	protein	tetrabenazine	DRD2
fluphenazine-decanoate	1813	drug	protein		DRD2
DB00370	1813	drug	protein	mirtazapine	DRD2
DB01049	1813	drug	protein	Ergoloid mesylate	DRD2
DB00413	1813	drug	protein	pramipexole	DRD2
DB00320	1813	drug	protein	dihydroergotamine	DRD2
DB00363	1813	drug	protein	clozapine	DRD2
DB01425	1813	drug	protein	alizapride	DRD2
DB00933	1813	drug	protein	mesoridazine	DRD2
DB00477	1813	drug	protein	chlorpromazine	DRD2
DB01238	1815	drug	protein	aripiprazole	DRD4
spiperone	1815	drug	protein		DRD4
DB00433	1815	drug	protein	prochlorperazine	DRD4
DB05271	1815	drug	protein	rotigotine	DRD4
DB00589	1815	drug	protein	lisuride	DRD4
DB01267	1815	drug	protein	paliperidone	DRD4
DB13345	1815	drug	protein	DIHYDROERGOCRISTINE	DRD4
DB00268	1815	drug	protein	ropinirole	DRD4
DB00800	1815	drug	protein	fenoldopam	DRD4
DB00777	1815	drug	protein	propiomazine	DRD4
DB00372	1815	drug	protein	thiethylperazine	DRD4
DB08922	1815	drug	protein	perospirone	DRD4
DB00450	1815	drug	protein	droperidol	DRD4
DB00334	1815	drug	protein	olanzapine	DRD4
DB00734	1815	drug	protein	risperidone	DRD4
DB01235	1815	drug	protein	levodopa	DRD4
DB00543	1815	drug	protein	amoxapine	DRD4
DB00420	1815	drug	protein	promazine	DRD4
DB00502	1815	drug	protein	haloperidol	DRD4
DB00831	1815	drug	protein	trifluoperazine	DRD4
DB12478	1815	drug	protein	piribedil	DRD4
DB00988	1815	drug	protein	dopamine	DRD4
DB01100	1815	drug	protein	pimozide	DRD4
DB00408	1815	drug	protein	loxapine	DRD4
haloperidol-decanoate	1815	drug	protein		DRD4
DB01200	1815	drug	protein	bromocriptine	DRD4
DB01403	1815	drug	protein	levomepromazine	DRD4
DB01224	1815	drug	protein	quetiapine	DRD4
DB01186	1815	drug	protein	Pergolide	DRD4
DB00248	1815	drug	protein	cabergoline	DRD4
DB09225	1815	drug	protein	zotepine	DRD4
DB09286	1815	drug	protein	pipamperone	DRD4
DB06216	1815	drug	protein	asenapine	DRD4
DB00246	1815	drug	protein	ziprasidone	DRD4
DB00714	1815	drug	protein	Apomorphine	DRD4
nemonapride	1815	drug	protein		DRD4
DB04946	1815	drug	protein	iloperidone	DRD4
DB01049	1815	drug	protein	Ergoloid mesylate	DRD4
DB00413	1815	drug	protein	pramipexole	DRD4
DB00363	1815	drug	protein	clozapine	DRD4
DB00477	1815	drug	protein	chlorpromazine	DRD4
DB09301	6347	drug	protein	CHONDROITIN SODIUM	CCL2
DB01406	6347	drug	protein	danazol	CCL2
DB04855	3741	drug	protein	dronedarone	KCNA5
DB06217	3741	drug	protein	vernakalant	KCNA5
DB01182	3741	drug	protein	propafenone	KCNA5
DB06637	3741	drug	protein	dalfampridine	KCNA5
DB00343	3741	drug	protein	diltiazem	KCNA5
DB00908	3741	drug	protein	quinidine	KCNA5
DB01115	3741	drug	protein	nifedipine	KCNA5
DB00297	3741	drug	protein	bupivacaine	KCNA5
DB01195	3741	drug	protein	flecainide	KCNA5
DB00541	7280	drug	protein	vincristine	TUBB2A
DB00309	7280	drug	protein	vindesine	TUBB2A
DB00570	7280	drug	protein	vinblastine	TUBB2A
DB00643	7280	drug	protein	mebendazole	TUBB2A
DB01394	7280	drug	protein	colchicine	TUBB2A
DB01229	7280	drug	protein	paclitaxel	TUBB2A
DB00361	7280	drug	protein	vinorelbine	TUBB2A
DB04845	7280	drug	protein	ixabepilone	TUBB2A
DB01248	7280	drug	protein	docetaxel	TUBB2A
DB01179	7280	drug	protein	podophyllotoxin	TUBB2A
DB12010	7297	drug	protein	fostamatinib	TYK2
DB08895	7297	drug	protein	tofacitinib	TYK2
DB08877	7297	drug	protein	ruxolitinib	TYK2
DB00143	4318	drug	protein	Glutathione	MMP9
DB01296	4318	drug	protein	glucosamine	MMP9
DB01197	4318	drug	protein	captopril	MMP9
DB01593	4318	drug	protein	zinc	MMP9
DB01017	4318	drug	protein	minocycline	MMP9
DB01593	348	drug	protein	zinc	APOE
DB00031	5055	drug	protein	Tenecteplase	SERPINB2
DB00013	5055	drug	protein	Urokinase	SERPINB2
DB00898	3897	drug	protein	Ethanol	L1CAM
DB00661	3767	drug	protein	verapamil	KCNJ11
DB01119	3767	drug	protein	diazoxide	KCNJ11
DB09220	3767	drug	protein	nicorandil	KCNJ11
DB00672	3767	drug	protein	chlorpropamide	KCNJ11
DB00922	3767	drug	protein	levosimendan	KCNJ11
DB00731	3767	drug	protein	nateglinide	KCNJ11
DB00308	3767	drug	protein	ibutilide	KCNJ11
DB00222	3767	drug	protein	glimepiride	KCNJ11
DB01392	3767	drug	protein	yohimbine	KCNJ11
DB00839	3767	drug	protein	tolazamide	KCNJ11
DB01067	3767	drug	protein	glipizide	KCNJ11
DB00414	3767	drug	protein	acetohexamide	KCNJ11
DB01016	3767	drug	protein	glyburide	KCNJ11
DB00350	3767	drug	protein	minoxidil	KCNJ11
DB00912	3767	drug	protein	repaglinide	KCNJ11
DB01124	3767	drug	protein	tolbutamide	KCNJ11
DB01277	3482	drug	protein	Mecasermin	IGF2R
DB09083	348980	drug	protein	ivabradine	HCN1
DB09083	610	drug	protein	ivabradine	HCN2
DB09083	57657	drug	protein	ivabradine	HCN3
DB09083	10021	drug	protein	ivabradine	HCN4
DB00026	3554	drug	protein	Anakinra	IL1R1
DB12010	3654	drug	protein	fostamatinib	IRAK1
DB12010	1514	drug	protein	fostamatinib	CTSL
DB07477	1514	drug	protein	felbinac	CTSL
DB08873	1514	drug	protein	boceprevir	CTSL
DB02709	196	drug	protein	resveratrol	AHR
DB00499	196	drug	protein	flutamide	AHR
DB00379	196	drug	protein	mexiletine	AHR
DB00338	196	drug	protein	omeprazole	AHR
DB01097	196	drug	protein	leflunomide	AHR
DB08995	196	drug	protein	diosmin	AHR
DB01404	196	drug	protein	GINSENG	AHR
DB01076	196	drug	protein	atorvastatin	AHR
DB00393	196	drug	protein	nimodipine	AHR
DB12010	1613	drug	protein	fostamatinib	DAPK3
DB00977	8856	drug	protein	ethinyl-estradiol	NR1I2
DB01234	8856	drug	protein	dexamethasone	NR1I2
DB01708	8856	drug	protein	Dehydroepiandrosterone	NR1I2
DB00682	8856	drug	protein	warfarin	NR1I2
DB01393	8856	drug	protein	bezafibrate	NR1I2
DB01026	8856	drug	protein	ketoconazole	NR1I2
DB00396	8856	drug	protein	progesterone	NR1I2
DB00783	8856	drug	protein	estradiol	NR1I2
DB00849	8856	drug	protein	Methylphenobarbital	NR1I2
DB01220	8856	drug	protein	rifaximin	NR1I2
DB01039	8856	drug	protein	fenofibrate	NR1I2
DB02709	8856	drug	protein	resveratrol	NR1I2
DB13179	8856	drug	protein	troleandomycin	NR1I2
DB00499	8856	drug	protein	flutamide	NR1I2
DB00754	8856	drug	protein	ethotoin	NR1I2
DB01229	8856	drug	protein	paclitaxel	NR1I2
DB01138	8856	drug	protein	sulfinpyrazone	NR1I2
DB00503	8856	drug	protein	Ritonavir	NR1I2
DB00252	8856	drug	protein	phenytoin	NR1I2
DB00531	8856	drug	protein	cyclophosphamide	NR1I2
DB00163	8856	drug	protein	Vitamin E	NR1I2
DB01174	8856	drug	protein	Phenobarbital	NR1I2
DB00675	8856	drug	protein	tamoxifen	NR1I2
DB01181	8856	drug	protein	ifosfamide	NR1I2
DB01248	8856	drug	protein	docetaxel	NR1I2
DB01110	8856	drug	protein	miconazole	NR1I2
DB00530	8856	drug	protein	erlotinib	NR1I2
DB00834	8856	drug	protein	mifepristone	NR1I2
DB01115	8856	drug	protein	nifedipine	NR1I2
DB13873	8856	drug	protein	fenofibric-acid	NR1I2
DB00227	8856	drug	protein	lovastatin	NR1I2
DB00312	8856	drug	protein	Pentobarbital	NR1I2
DB00421	8856	drug	protein	spironolactone	NR1I2
DB06777	8856	drug	protein	chenodeoxycholic-acid	NR1I2
DB08604	8856	drug	protein		NR1I2
DB00564	8856	drug	protein	carbamazepine	NR1I2
DB00255	8856	drug	protein	Diethylstilbestrol	NR1I2
DB01068	8856	drug	protein	clonazepam	NR1I2
DB01045	8856	drug	protein	rifampin	NR1I2
DB13954	8856	drug	protein	estradiol cypionate	NR1I2
DB01593	2335	drug	protein	zinc	FN1
DB08888	2335	drug	protein	ocriplasmin	FN1
DB03017	7436	drug	protein		VLDLR
DB12010	2872	drug	protein	fostamatinib	MKNK2
DB00143	2876	drug	protein	Glutathione	GPX1
DB09035	5133	drug	protein	Nivolumab	PDCD1
DB09037	5133	drug	protein	Pembrolizumab	PDCD1
DB00586	3786	drug	protein	diclofenac	KCNQ3
DB06637	3786	drug	protein	dalfampridine	KCNQ3
DB04953	3786	drug	protein	retigabine	KCNQ3
DB00939	3786	drug	protein	meclofenamic-acid	KCNQ3
DB00321	3786	drug	protein	amitriptyline	KCNQ3
DB00586	3785	drug	protein	diclofenac	KCNQ2
DB06637	3785	drug	protein	dalfampridine	KCNQ2
DB04953	3785	drug	protein	retigabine	KCNQ2
DB00939	3785	drug	protein	meclofenamic-acid	KCNQ2
DB00321	3785	drug	protein	amitriptyline	KCNQ2
DB06637	56479	drug	protein	dalfampridine	KCNQ5
DB04953	56479	drug	protein	retigabine	KCNQ5
DB12010	1195	drug	protein	fostamatinib	CLK1
DB08818	1462	drug	protein		VCAN
hyaluronic-acid	1462	drug	protein		VCAN
DB08818	1404	drug	protein		HAPLN1
hyaluronic-acid	1404	drug	protein		HAPLN1
DB00201	6262	drug	protein	caffeine	RYR2
DB09085	6262	drug	protein	tetracaine	RYR2
DB12010	4294	drug	protein	fostamatinib	MAP3K10
DB00146	7421	drug	protein	Calcidiol	VDR
falecalcitriol	7421	drug	protein		VDR
DB00910	7421	drug	protein	paricalcitol	VDR
DB06410	7421	drug	protein	doxercalciferol	VDR
DB01436	7421	drug	protein	alfacalcidol	VDR
DB02300	7421	drug	protein	calcipotriol	VDR
DB00136	7421	drug	protein	calcitriol	VDR
DB00169	7421	drug	protein	cholecalciferol	VDR
DB13689	7421	drug	protein	tacalcitol	VDR
DB01070	7421	drug	protein	dihydrotachysterol	VDR
DB00153	7421	drug	protein	ergocalciferol	VDR
DB06272	7421	drug	protein	maxacalcitol	VDR
DB00157	51079	drug	protein	NADH	NDUFA13
DB01206	81551	drug	protein	lomustine	STMN4
DB01708	2904	drug	protein	Dehydroepiandrosterone	GRIN2B
DB00996	2904	drug	protein	gabapentin	GRIN2B
DB06151	2904	drug	protein	acetylcysteine	GRIN2B
DB00949	2904	drug	protein	felbamate	GRIN2B
DB00502	2904	drug	protein	haloperidol	GRIN2B
DB01956	2904	drug	protein	taurine	GRIN2B
DB01043	2904	drug	protein	memantine	GRIN2B
DB04896	2904	drug	protein	milnacipran	GRIN2B
DB01174	2904	drug	protein	Phenobarbital	GRIN2B
DB09481	2904	drug	protein	magnesium carbonate	GRIN2B
DB00418	2904	drug	protein	Secobarbital	GRIN2B
DB00659	2904	drug	protein	acamprosate	GRIN2B
DB00454	2904	drug	protein	Pethidine	GRIN2B
DB00915	2904	drug	protein	amantadine	GRIN2B
DB00289	2904	drug	protein	atomoxetine	GRIN2B
DB00312	2904	drug	protein	Pentobarbital	GRIN2B
DB00142	2904	drug	protein	L-Glutamic Acid	GRIN2B
DB12010	2081	drug	protein	fostamatinib	ERN1
DB00122	5337	drug	protein	Choline	PLD1
DB14006	5337	drug	protein	choline salicylate	PLD1
DB12010	6195	drug	protein	fostamatinib	RPS6KA1
DB00042	6844	drug	protein	botulinum toxin type B	VAMP2
DB12010	57396	drug	protein	fostamatinib	CLK4
DB00017	799	drug	protein	Salmon Calcitonin	CALCR
DB01278	799	drug	protein	Pramlintide	CALCR
DB00472	1163	drug	protein	fluoxetine	CKS1B
DB00852	22809	drug	protein	Pseudoephedrine	ATF5
DB01196	23173	drug	protein	estramustine	METAP1
DB00798	1719	drug	protein	Gentamicins	DHFR
DB00250	1719	drug	protein	dapsone	DHFR
DB00440	1719	drug	protein	trimethoprim	DHFR
DB06813	1719	drug	protein	pralatrexate	DHFR
DB00563	1719	drug	protein	methotrexate	DHFR
DB00642	1719	drug	protein	pemetrexed	DHFR
DB00157	1719	drug	protein	NADH	DHFR
DB01157	1719	drug	protein	Trimetrexate	DHFR
DB01593	3075	drug	protein	zinc	CFH
DB06637	3747	drug	protein	dalfampridine	KCNC2
DB06637	3746	drug	protein	dalfampridine	KCNC1
DB01136	2697	drug	protein	carvedilol	GJA1
DB00640	135	drug	protein	adenosine	ADORA2A
DB00651	135	drug	protein	dyphylline	ADORA2A
DB00201	135	drug	protein	caffeine	ADORA2A
DB01303	135	drug	protein		ADORA2A
DB00824	135	drug	protein		ADORA2A
DB00806	135	drug	protein	pentoxifylline	ADORA2A
DB11757	135	drug	protein	istradefylline	ADORA2A
DB04932	135	drug	protein	Defibrotide	ADORA2A
DB00555	135	drug	protein	lamotrigine	ADORA2A
DB06213	135	drug	protein	regadenoson	ADORA2A
DB09273	135	drug	protein	doxofylline	ADORA2A
DB01412	135	drug	protein	Theobromine	ADORA2A
DB00277	135	drug	protein	Theophylline	ADORA2A
DB01238	1131	drug	protein	aripiprazole	CHRM3
DB01036	1131	drug	protein	tolterodine	CHRM3
DB00185	1131	drug	protein	cevimeline	CHRM3
DB04843	1131	drug	protein	mepenzolate	CHRM3
DB11235	1131	drug	protein	thonzylamine	CHRM3
DB00434	1131	drug	protein	cyproheptadine	CHRM3
DB01151	1131	drug	protein	desipramine	CHRM3
aceclidine	1131	drug	protein		CHRM3
DB00517	1131	drug	protein	Anisotropine Methylbromide	CHRM3
DB00280	1131	drug	protein	disopyramide	CHRM3
DB00568	1131	drug	protein	cinnarizine	CHRM3
DB00726	1131	drug	protein	trimipramine	CHRM3
DB00934	1131	drug	protein	maprotiline	CHRM3
DB00424	1131	drug	protein	hyoscyamine	CHRM3
DB00462	1131	drug	protein	Methylscopolamine bromide	CHRM3
DB00193	1131	drug	protein	tramadol	CHRM3
DB06153	1131	drug	protein	pizotifen	CHRM3
DB09089	1131	drug	protein	trimebutine	CHRM3
DB01062	1131	drug	protein	oxybutynin	CHRM3
DB00340	1131	drug	protein	metixene	CHRM3
DB01085	1131	drug	protein	pilocarpine	CHRM3
DB00777	1131	drug	protein	propiomazine	CHRM3
DB00715	1131	drug	protein	paroxetine	CHRM3
DB01409	1131	drug	protein	tiotropium	CHRM3
DB09167	1131	drug	protein	dosulepin	CHRM3
DB00376	1131	drug	protein	trihexyphenidyl	CHRM3
DB00747	1131	drug	protein	scopolamine	CHRM3
DB00458	1131	drug	protein	imipramine	CHRM3
DB00622	1131	drug	protein	nicardipine	CHRM3
DB00334	1131	drug	protein	olanzapine	CHRM3
DB03128	1131	drug	protein	acetylcholine	CHRM3
DB12278	1131	drug	protein	propiverine	CHRM3
DB00411	1131	drug	protein	carbachol	CHRM3
DB00383	1131	drug	protein	oxyphencyclimine	CHRM3
DB00543	1131	drug	protein	amoxapine	CHRM3
DB08897	1131	drug	protein	aclidinium	CHRM3
DB00420	1131	drug	protein	promazine	CHRM3
DB01239	1131	drug	protein	chlorprothixene	CHRM3
vinburnine	1131	drug	protein		CHRM3
DB01591	1131	drug	protein	solifenacin-succinate	CHRM3
DB00540	1131	drug	protein	nortriptyline	CHRM3
DB00505	1131	drug	protein	tridihexethyl	CHRM3
DB09262	1131	drug	protein	imidafenacin	CHRM3
DB00804	1131	drug	protein	dicycloverine	CHRM3
DB06702	1131	drug	protein	fesoterodine	CHRM3
DB01231	1131	drug	protein	diphenidol	CHRM3
DB00670	1131	drug	protein	pirenzepine	CHRM3
DB06709	1131	drug	protein	methacholine	CHRM3
DB00809	1131	drug	protein	tropicamide	CHRM3
DB00555	1131	drug	protein	lamotrigine	CHRM3
DB00387	1131	drug	protein	procyclidine	CHRM3
DB00408	1131	drug	protein	loxapine	CHRM3
DB00332	1131	drug	protein	ipratropium	CHRM3
DB01403	1131	drug	protein	levomepromazine	CHRM3
DB01224	1131	drug	protein	quetiapine	CHRM3
trepibutone	1131	drug	protein		CHRM3
DB00771	1131	drug	protein	clidinium	CHRM3
DB11181	1131	drug	protein	homatropine	CHRM3
DB00599	1131	drug	protein	thiopental	CHRM3
DB01142	1131	drug	protein	doxepin	CHRM3
DB00321	1131	drug	protein	amitriptyline	CHRM3
DB00986	1131	drug	protein	Glycopyrronium	CHRM3
DB00572	1131	drug	protein	atropine	CHRM3
DB00729	1131	drug	protein		CHRM3
DB00246	1131	drug	protein	ziprasidone	CHRM3
DB09076	1131	drug	protein	umeclidinium	CHRM3
DB00454	1131	drug	protein	Pethidine	CHRM3
DB01069	1131	drug	protein	promethazine	CHRM3
DB04924	1131	drug	protein	itopride	CHRM3
DB00782	1131	drug	protein	propantheline	CHRM3
DB00810	1131	drug	protein	biperiden	CHRM3
DB00725	1131	drug	protein	Homatropine Methylbromide	CHRM3
DB01019	1131	drug	protein	bethanechol	CHRM3
DB00363	1131	drug	protein	clozapine	CHRM3
DB00342	1131	drug	protein	Terfenadine	CHRM3
diphemanil	1131	drug	protein		CHRM3
DB00835	1131	drug	protein	brompheniramine	CHRM3
DB00496	1131	drug	protein	darifenacin	CHRM3
DB01625	1131	drug	protein	isopropamide-iodide	CHRM3
DB00477	1131	drug	protein	chlorpromazine	CHRM3
DB00945	6197	drug	protein	aspirin	RPS6KA3
DB12010	6197	drug	protein	fostamatinib	RPS6KA3
DB00036	2152	drug	protein	Coagulation factor VIIa Recombinant Human	F3
DB09332	2155	drug	protein	Kappadione	F7
DB13933	2155	drug	protein	NONACOG BETA PEGOL	F7
DB13152	2155	drug	protein		F7
DB00036	2155	drug	protein	Coagulation factor VIIa Recombinant Human	F7
DB00100	2155	drug	protein	Coagulation Factor IX	F7
DB00170	2155	drug	protein	menadione	F7
DB00055	5196	drug	protein		PF4
DB01109	5196	drug	protein	Heparin	PF4
DB12010	2043	drug	protein	fostamatinib	EPHA4
DB05294	2043	drug	protein	vandetanib	EPHA4
DB12010	11113	drug	protein	fostamatinib	CIT
DB06439	4023	drug	protein	Tyloxapol	LPL
DB01241	4023	drug	protein	gemfibrozil	LPL
DB00636	4023	drug	protein	clofibrate	LPL
DB09568	4023	drug	protein	Omega-3-carboxylic acids	LPL
DB09006	4023	drug	protein	clinofibrate	LPL
DB04878	8972	drug	protein	voglibose	MGAM
DB00491	8972	drug	protein	miglitol	MGAM
DB00284	8972	drug	protein	acarbose	MGAM
DB08818	960	drug	protein		CD44
hyaluronic-acid	960	drug	protein		CD44
DB00674	1139	drug	protein	galantamine	CHRNA7
DB00122	1139	drug	protein	Choline	CHRNA7
DB00241	1139	drug	protein	butalbital	CHRNA7
DB00849	1139	drug	protein	Methylphenobarbital	CHRNA7
DB01352	1139	drug	protein	APROBARBITAL	CHRNA7
DB00463	1139	drug	protein	metharbital	CHRNA7
DB14006	1139	drug	protein	choline salicylate	CHRNA7
DB00514	1139	drug	protein	dextromethorphan	CHRNA7
DB00237	1139	drug	protein	butabarbital	CHRNA7
DB03128	1139	drug	protein	acetylcholine	CHRNA7
DB00898	1139	drug	protein	Ethanol	CHRNA7
DB00306	1139	drug	protein	Talbutal	CHRNA7
DB01483	1139	drug	protein	barbital	CHRNA7
DB01353	1139	drug	protein	Butethal	CHRNA7
DB00794	1139	drug	protein	primidone	CHRNA7
DB00599	1139	drug	protein	thiopental	CHRNA7
DB00657	1139	drug	protein	mecamylamine	CHRNA7
DB01174	1139	drug	protein	Phenobarbital	CHRNA7
DB00418	1139	drug	protein	Secobarbital	CHRNA7
DB01351	1139	drug	protein	Amobarbital	CHRNA7
DB00915	1139	drug	protein	amantadine	CHRNA7
DB00312	1139	drug	protein	Pentobarbital	CHRNA7
DB01199	1139	drug	protein	tubocurarine	CHRNA7
DB00768	6284	drug	protein	olopatadine	S100A13
DB01025	6284	drug	protein	amlexanox	S100A13
DB01164	6284	drug	protein	Calcium Chloride	S100A13
DB00898	3760	drug	protein	Ethanol	KCNJ3
DB00052	2690	drug	protein	Somatropin recombinant	GHR
DB00082	2690	drug	protein	Pegvisomant	GHR
DB04272	10673	drug	protein		TNFSF13B
DB08879	10673	drug	protein	Belimumab	TNFSF13B
DB13999	90411	drug	protein	MOROCTOCOG ALFA	MCFD2
DB00025	90411	drug	protein		MCFD2
DB00112	7422	drug	protein	Bevacizumab	VEGFA
DB01136	7422	drug	protein	carvedilol	VEGFA
DB01120	7422	drug	protein	gliclazide	VEGFA
DB03754	7422	drug	protein	Tromethamine	VEGFA
DB01270	7422	drug	protein	Ranibizumab	VEGFA
DB09301	7422	drug	protein	CHONDROITIN SODIUM	VEGFA
DB01017	7422	drug	protein	minocycline	VEGFA
DB05294	7422	drug	protein	vandetanib	VEGFA
DB08885	7422	drug	protein	AFLIBERCEPT	VEGFA
DB09047	7153	drug	protein	finafloxacin	TOP2A
DB00444	7153	drug	protein	teniposide	TOP2A
DB01059	7153	drug	protein	norfloxacin	TOP2A
DB00978	7153	drug	protein	lomefloxacin	TOP2A
DB00380	7153	drug	protein	dexrazoxane	TOP2A
DB01165	7153	drug	protein	ofloxacin	TOP2A
DB00970	7153	drug	protein	dactinomycin	TOP2A
DB01177	7153	drug	protein	idarubicin	TOP2A
DB00685	7153	drug	protein	trovafloxacin	TOP2A
DB04576	7153	drug	protein	fleroxacin	TOP2A
DB00385	7153	drug	protein	valrubicin	TOP2A
DB01204	7153	drug	protein	mitoxantrone	TOP2A
DB00773	7153	drug	protein	etoposide	TOP2A
DB04967	7153	drug	protein		TOP2A
DB01208	7153	drug	protein	sparfloxacin	TOP2A
DB01137	7153	drug	protein	levofloxacin	TOP2A
DB00997	7153	drug	protein	doxorubicin	TOP2A
DB00467	7153	drug	protein	Enoxacin	TOP2A
DB00445	7153	drug	protein	epirubicin	TOP2A
DB00276	7153	drug	protein	amsacrine	TOP2A
DB00694	7153	drug	protein	daunorubicin	TOP2A
DB01179	7153	drug	protein	podophyllotoxin	TOP2A
DB06193	7153	drug	protein	pixantrone	TOP2A
DB00218	7153	drug	protein	moxifloxacin	TOP2A
DB00537	7153	drug	protein	ciprofloxacin	TOP2A
DB00055	2147	drug	protein		F2
DB09332	2147	drug	protein	Kappadione	F2
DB04898	2147	drug	protein	Ximelagatran	F2
dabigatran-etexilate	2147	drug	protein		F2
DB06695	2147	drug	protein		F2
DB01593	2147	drug	protein	zinc	F2
DB13152	2147	drug	protein		F2
DB00001	2147	drug	protein	Lepirudin	F2
DB12598	2147	drug	protein	NAFAMOSTAT	F2
dabigatran	2147	drug	protein		F2
DB09109	2147	drug	protein	TUROCTOCOG ALFA	F2
DB00006	2147	drug	protein	bivalirudin	F2
DB11166	2147	drug	protein	ANTITHROMBIN ALFA	F2
DB09228	2147	drug	protein	CONESTAT ALFA	F2
DB00100	2147	drug	protein	Coagulation Factor IX	F2
DB05777	2147	drug	protein	THROMBOMODULIN ALFA	F2
DB00170	2147	drug	protein	menadione	F2
DB09213	5327	drug	protein	Dexibuprofen	PLAT
DB00513	5327	drug	protein	6-Aminocaproic Acid	PLAT
DB00013	5327	drug	protein	Urokinase	PLAT
DB09228	5327	drug	protein	CONESTAT ALFA	PLAT
DB01088	5327	drug	protein	iloprost	PLAT
DB01050	5327	drug	protein	ibuprofen	PLAT
DB08932	1910	drug	protein	macitentan	EDNRB
DB06403	1910	drug	protein	ambrisentan	EDNRB
DB00559	1910	drug	protein	bosentan	EDNRB
DB06268	1910	drug	protein	Sitaxentan	EDNRB
ACT-132577	1910	drug	protein		EDNRB
DB00092	914	drug	protein	alefacept	CD2
DB01238	3356	drug	protein	aripiprazole	HTR2A
spiperone	3356	drug	protein		HTR2A
DB00960	3356	drug	protein	pindolol	HTR2A
DB09016	3356	drug	protein	Butriptyline	HTR2A
DB00696	3356	drug	protein	ergotamine	HTR2A
DB04842	3356	drug	protein	fluspirilene	HTR2A
DB00850	3356	drug	protein	perphenazine	HTR2A
DB00434	3356	drug	protein	cyproheptadine	HTR2A
DB00589	3356	drug	protein	lisuride	HTR2A
DB01151	3356	drug	protein	desipramine	HTR2A
DB01267	3356	drug	protein	paliperidone	HTR2A
DB00726	3356	drug	protein	trimipramine	HTR2A
DB00843	3356	drug	protein	donepezil	HTR2A
DB00934	3356	drug	protein	maprotiline	HTR2A
DB00924	3356	drug	protein	cyclobenzaprine	HTR2A
DB09068	3356	drug	protein	vortioxetine	HTR2A
DB13345	3356	drug	protein	DIHYDROERGOCRISTINE	HTR2A
DB01624	3356	drug	protein	zuclopenthixol	HTR2A
DB00268	3356	drug	protein	ropinirole	HTR2A
DB06153	3356	drug	protein	pizotifen	HTR2A
DB09223	3356	drug	protein	blonanserin	HTR2A
DB00777	3356	drug	protein	propiomazine	HTR2A
DB00715	3356	drug	protein	paroxetine	HTR2A
DB09128	3356	drug	protein	brexpiprazole	HTR2A
DB08815	3356	drug	protein	lurasidone	HTR2A
DB08810	3356	drug	protein	Cinitapride	HTR2A
